PLOT_ID,SAMPLE_ID,LON,LAT,FLAGGED,ANALYSES,USER_ID,ANALYSIS_DURATION,IMAGERY_TITLE,PL_PLOTID,PL_PACKETID,PL_ORIGID,PL_COUNTRY,PL_STRATUM,LAND COVER,UNDERSTORY PRESENT?,UNDERSTORY COVER,LAND USE,LAND USE YEAR 2000
118,23,99.755875,18.5036250000119,FALSE,0,potapove@user.com,0,NA,9990687,NA,687,Vietnam,3,Other,No,NA,Other,Other
118,24,99.755875,18.5036250000119,FALSE,0,potapove@user.com,0,NA,9990687,NA,687,Vietnam,3,Other,No,NA,Other,Other
119,1,103.573375,16.7038750000112,FALSE,0,potapove@user.com,0,NA,9992664,NA,2664,Vietnam,3,Other,No,NA,Other,Other
119,2,103.573375,16.7038750000112,FALSE,0,potapove@user.com,0,NA,9992664,NA,2664,Vietnam,3,Other,No,NA,Other,Other
119,3,103.573375,16.7038750000112,FALSE,0,potapove@user.com,0,NA,9992664,NA,2664,Vietnam,3,Other,No,NA,Other,Other
119,4,103.573375,16.7038750000112,FALSE,0,potapove@user.com,0,NA,9992664,NA,2664,Vietnam,3,Other,No,NA,Other,Other
119,5,103.573375,16.7038750000112,FALSE,0,potapove@user.com,0,NA,9992664,NA,2664,Vietnam,3,Other,No,NA,Other,Other
119,6,103.573375,16.7038750000112,FALSE,0,potapove@user.com,0,NA,9992664,NA,2664,Vietnam,3,Other,No,NA,Other,Other
119,7,103.573375,16.7038750000112,FALSE,0,potapove@user.com,0,NA,9992664,NA,2664,Vietnam,3,Other,No,NA,Other,Other
119,8,103.573375,16.7038750000112,FALSE,0,potapove@user.com,0,NA,9992664,NA,2664,Vietnam,3,Other,No,NA,Other,Other
119,9,103.573375,16.7038750000112,FALSE,0,potapove@user.com,0,NA,9992664,NA,2664,Vietnam,3,Other,No,NA,Other,Other
119,10,103.573375,16.7038750000112,FALSE,0,potapove@user.com,0,NA,9992664,NA,2664,Vietnam,3,Other,No,NA,Other,Other
119,11,103.573375,16.7038750000112,FALSE,0,potapove@user.com,0,NA,9992664,NA,2664,Vietnam,3,Other,No,NA,Other,Other
119,12,103.573375,16.7038750000112,FALSE,0,potapove@user.com,0,NA,9992664,NA,2664,Vietnam,3,Other,No,NA,Other,Other
119,13,103.573375,16.7038750000112,FALSE,0,potapove@user.com,0,NA,9992664,NA,2664,Vietnam,3,Other,No,NA,Other,Other
119,14,103.573375,16.7038750000112,FALSE,0,potapove@user.com,0,NA,9992664,NA,2664,Vietnam,3,Other,No,NA,Other,Other
119,15,103.573375,16.7038750000112,FALSE,0,potapove@user.com,0,NA,9992664,NA,2664,Vietnam,3,Other,No,NA,Other,Other
119,16,103.573375,16.7038750000112,FALSE,0,potapove@user.com,0,NA,9992664,NA,2664,Vietnam,3,Other,No,NA,Other,Other
119,17,103.573375,16.7038750000112,FALSE,0,potapove@user.com,0,NA,9992664,NA,2664,Vietnam,3,Other,No,NA,Other,Other
119,18,103.573375,16.7038750000112,FALSE,0,potapove@user.com,0,NA,9992664,NA,2664,Vietnam,3,Other,No,NA,Other,Other
119,19,103.573375,16.7038750000112,FALSE,0,potapove@user.com,0,NA,9992664,NA,2664,Vietnam,3,Other,No,NA,Other,Other
119,20,103.573375,16.7038750000112,FALSE,0,potapove@user.com,0,NA,9992664,NA,2664,Vietnam,3,Other,No,NA,Other,Other
119,21,103.573375,16.7038750000112,FALSE,0,potapove@user.com,0,NA,9992664,NA,2664,Vietnam,3,Other,No,NA,Other,Other
119,22,103.573375,16.7038750000112,FALSE,0,potapove@user.com,0,NA,9992664,NA,2664,Vietnam,3,Other,No,NA,Other,Other
119,23,103.573375,16.7038750000112,FALSE,0,potapove@user.com,0,NA,9992664,NA,2664,Vietnam,3,Other,No,NA,Other,Other
119,24,103.573375,16.7038750000112,FALSE,0,potapove@user.com,0,NA,9992664,NA,2664,Vietnam,3,Other,No,NA,Other,Other
120,1,99.263875,18.8816250000119,FALSE,0,potapove@user.com,0,NA,9992921,NA,2921,Vietnam,3,Other,No,NA,Other,Other
120,2,99.263875,18.8816250000119,FALSE,0,potapove@user.com,0,NA,9992921,NA,2921,Vietnam,3,Other,No,NA,Other,Other
120,3,99.263875,18.8816250000119,FALSE,0,potapove@user.com,0,NA,9992921,NA,2921,Vietnam,3,Other,No,NA,Other,Other
120,4,99.263875,18.8816250000119,FALSE,0,potapove@user.com,0,NA,9992921,NA,2921,Vietnam,3,Other,No,NA,Other,Other
120,5,99.263875,18.8816250000119,FALSE,0,potapove@user.com,0,NA,9992921,NA,2921,Vietnam,3,Other,No,NA,Other,Other
120,6,99.263875,18.8816250000119,FALSE,0,potapove@user.com,0,NA,9992921,NA,2921,Vietnam,3,Other,No,NA,Other,Other
120,7,99.263875,18.8816250000119,FALSE,0,potapove@user.com,0,NA,9992921,NA,2921,Vietnam,3,Other,No,NA,Other,Other
120,8,99.263875,18.8816250000119,FALSE,0,potapove@user.com,0,NA,9992921,NA,2921,Vietnam,3,Other,No,NA,Other,Other
120,9,99.263875,18.8816250000119,FALSE,0,potapove@user.com,0,NA,9992921,NA,2921,Vietnam,3,Other,No,NA,Other,Other
120,10,99.263875,18.8816250000119,FALSE,0,potapove@user.com,0,NA,9992921,NA,2921,Vietnam,3,Other,No,NA,Other,Other
120,11,99.263875,18.8816250000119,FALSE,0,potapove@user.com,0,NA,9992921,NA,2921,Vietnam,3,Other,No,NA,Other,Other
120,12,99.263875,18.8816250000119,FALSE,0,potapove@user.com,0,NA,9992921,NA,2921,Vietnam,3,Other,No,NA,Other,Other
120,13,99.263875,18.8816250000119,FALSE,0,potapove@user.com,0,NA,9992921,NA,2921,Vietnam,3,Other,No,NA,Other,Other
120,14,99.263875,18.8816250000119,FALSE,0,potapove@user.com,0,NA,9992921,NA,2921,Vietnam,3,Other,No,NA,Other,Other
120,15,99.263875,18.8816250000119,FALSE,0,potapove@user.com,0,NA,9992921,NA,2921,Vietnam,3,Other,No,NA,Other,Other
120,16,99.263875,18.8816250000119,FALSE,0,potapove@user.com,0,NA,9992921,NA,2921,Vietnam,3,Other,No,NA,Other,Other
120,17,99.263875,18.8816250000119,FALSE,0,potapove@user.com,0,NA,9992921,NA,2921,Vietnam,3,Other,No,NA,Other,Other
120,18,99.263875,18.8816250000119,FALSE,0,potapove@user.com,0,NA,9992921,NA,2921,Vietnam,3,Other,No,NA,Other,Other
120,19,99.263875,18.8816250000119,FALSE,0,potapove@user.com,0,NA,9992921,NA,2921,Vietnam,3,Other,No,NA,Other,Other
120,20,99.263875,18.8816250000119,FALSE,0,potapove@user.com,0,NA,9992921,NA,2921,Vietnam,3,Other,No,NA,Other,Other
120,21,99.263875,18.8816250000119,FALSE,0,potapove@user.com,0,NA,9992921,NA,2921,Vietnam,3,Other,No,NA,Other,Other
120,22,99.263875,18.8816250000119,FALSE,0,potapove@user.com,0,NA,9992921,NA,2921,Vietnam,3,Other,No,NA,Other,Other
120,23,99.263875,18.8816250000119,FALSE,0,potapove@user.com,0,NA,9992921,NA,2921,Vietnam,3,Other,No,NA,Other,Other
120,24,99.263875,18.8816250000119,FALSE,0,potapove@user.com,0,NA,9992921,NA,2921,Vietnam,3,Other,No,NA,Other,Other
121,1,104.658875,14.6001250000104,FALSE,0,potapove@user.com,0,NA,9991296,NA,1296,Vietnam,3,Other,No,NA,Other,Other
121,2,104.658875,14.6001250000104,FALSE,0,potapove@user.com,0,NA,9991296,NA,1296,Vietnam,3,Other,No,NA,Other,Other
121,3,104.658875,14.6001250000104,FALSE,0,potapove@user.com,0,NA,9991296,NA,1296,Vietnam,3,Other,No,NA,Other,Other
121,4,104.658875,14.6001250000104,FALSE,0,potapove@user.com,0,NA,9991296,NA,1296,Vietnam,3,Other,No,NA,Other,Other
121,5,104.658875,14.6001250000104,FALSE,0,potapove@user.com,0,NA,9991296,NA,1296,Vietnam,3,Other,No,NA,Other,Other
121,6,104.658875,14.6001250000104,FALSE,0,potapove@user.com,0,NA,9991296,NA,1296,Vietnam,3,Other,No,NA,Other,Other
121,7,104.658875,14.6001250000104,FALSE,0,potapove@user.com,0,NA,9991296,NA,1296,Vietnam,3,Other,No,NA,Other,Other
121,8,104.658875,14.6001250000104,FALSE,0,potapove@user.com,0,NA,9991296,NA,1296,Vietnam,3,Other,No,NA,Other,Other
121,9,104.658875,14.6001250000104,FALSE,0,potapove@user.com,0,NA,9991296,NA,1296,Vietnam,3,Other,No,NA,Other,Other
121,10,104.658875,14.6001250000104,FALSE,0,potapove@user.com,0,NA,9991296,NA,1296,Vietnam,3,Other,No,NA,Other,Other
121,11,104.658875,14.6001250000104,FALSE,0,potapove@user.com,0,NA,9991296,NA,1296,Vietnam,3,Other,No,NA,Other,Other
121,12,104.658875,14.6001250000104,FALSE,0,potapove@user.com,0,NA,9991296,NA,1296,Vietnam,3,Other,No,NA,Other,Other
121,13,104.658875,14.6001250000104,FALSE,0,potapove@user.com,0,NA,9991296,NA,1296,Vietnam,3,Other,No,NA,Other,Other
121,14,104.658875,14.6001250000104,FALSE,0,potapove@user.com,0,NA,9991296,NA,1296,Vietnam,3,Other,No,NA,Other,Other
121,15,104.658875,14.6001250000104,FALSE,0,potapove@user.com,0,NA,9991296,NA,1296,Vietnam,3,Other,No,NA,Other,Other
121,16,104.658875,14.6001250000104,FALSE,0,potapove@user.com,0,NA,9991296,NA,1296,Vietnam,3,Other,No,NA,Other,Other
121,17,104.658875,14.6001250000104,FALSE,0,potapove@user.com,0,NA,9991296,NA,1296,Vietnam,3,Other,No,NA,Other,Other
121,18,104.658875,14.6001250000104,FALSE,0,potapove@user.com,0,NA,9991296,NA,1296,Vietnam,3,Other,No,NA,Other,Other
121,19,104.658875,14.6001250000104,FALSE,0,potapove@user.com,0,NA,9991296,NA,1296,Vietnam,3,Other,No,NA,Other,Other
121,20,104.658875,14.6001250000104,FALSE,0,potapove@user.com,0,NA,9991296,NA,1296,Vietnam,3,Other,No,NA,Other,Other
121,21,104.658875,14.6001250000104,FALSE,0,potapove@user.com,0,NA,9991296,NA,1296,Vietnam,3,Other,No,NA,Other,Other
121,22,104.658875,14.6001250000104,FALSE,0,potapove@user.com,0,NA,9991296,NA,1296,Vietnam,3,Other,No,NA,Other,Other
121,23,104.658875,14.6001250000104,FALSE,0,potapove@user.com,0,NA,9991296,NA,1296,Vietnam,3,Other,No,NA,Other,Other
121,24,104.658875,14.6001250000104,FALSE,0,potapove@user.com,0,NA,9991296,NA,1296,Vietnam,3,Other,No,NA,Other,Other
122,1,99.010875,9.03487500000735,FALSE,0,potapove@user.com,0,NA,9991366,NA,1366,Vietnam,3,Other Tree,No,NA,Plantation,Forest Commodity
122,2,99.010875,9.03487500000735,FALSE,0,potapove@user.com,0,NA,9991366,NA,1366,Vietnam,3,Other Tree,No,NA,Plantation,Forest Commodity
122,3,99.010875,9.03487500000735,FALSE,0,potapove@user.com,0,NA,9991366,NA,1366,Vietnam,3,Other Tree,No,NA,Plantation,Forest Commodity
122,4,99.010875,9.03487500000735,FALSE,0,potapove@user.com,0,NA,9991366,NA,1366,Vietnam,3,Other Tree,No,NA,Plantation,Forest Commodity
122,5,99.010875,9.03487500000735,FALSE,0,potapove@user.com,0,NA,9991366,NA,1366,Vietnam,3,Other Tree,No,NA,Plantation,Forest Commodity
122,6,99.010875,9.03487500000735,FALSE,0,potapove@user.com,0,NA,9991366,NA,1366,Vietnam,3,Other Tree,No,NA,Plantation,Forest Commodity
122,7,99.010875,9.03487500000735,FALSE,0,potapove@user.com,0,NA,9991366,NA,1366,Vietnam,3,Other Tree,No,NA,Plantation,Forest Commodity
122,8,99.010875,9.03487500000735,FALSE,0,potapove@user.com,0,NA,9991366,NA,1366,Vietnam,3,Other Tree,No,NA,Plantation,Forest Commodity
122,9,99.010875,9.03487500000735,FALSE,0,potapove@user.com,0,NA,9991366,NA,1366,Vietnam,3,Other Tree,No,NA,Plantation,Forest Commodity
122,10,99.010875,9.03487500000735,FALSE,0,potapove@user.com,0,NA,9991366,NA,1366,Vietnam,3,Other Tree,No,NA,Plantation,Forest Commodity
122,11,99.010875,9.03487500000735,FALSE,0,potapove@user.com,0,NA,9991366,NA,1366,Vietnam,3,Other Tree,No,NA,Plantation,Forest Commodity
122,12,99.010875,9.03487500000735,FALSE,0,potapove@user.com,0,NA,9991366,NA,1366,Vietnam,3,Other Tree,No,NA,Plantation,Forest Commodity
122,13,99.010875,9.03487500000735,FALSE,0,potapove@user.com,0,NA,9991366,NA,1366,Vietnam,3,Other Tree,No,NA,Plantation,Forest Commodity
122,14,99.010875,9.03487500000735,FALSE,0,potapove@user.com,0,NA,9991366,NA,1366,Vietnam,3,Other Tree,No,NA,Plantation,Forest Commodity
122,15,99.010875,9.03487500000735,FALSE,0,potapove@user.com,0,NA,9991366,NA,1366,Vietnam,3,Other Tree,No,NA,Plantation,Forest Commodity
122,16,99.010875,9.03487500000735,FALSE,0,potapove@user.com,0,NA,9991366,NA,1366,Vietnam,3,Other Tree,No,NA,Plantation,Forest Commodity
122,17,99.010875,9.03487500000735,FALSE,0,potapove@user.com,0,NA,9991366,NA,1366,Vietnam,3,Other Tree,No,NA,Plantation,Forest Commodity
122,18,99.010875,9.03487500000735,FALSE,0,potapove@user.com,0,NA,9991366,NA,1366,Vietnam,3,Other Tree,No,NA,Plantation,Forest Commodity
122,19,99.010875,9.03487500000735,FALSE,0,potapove@user.com,0,NA,9991366,NA,1366,Vietnam,3,Other Tree,No,NA,Plantation,Forest Commodity
122,20,99.010875,9.03487500000735,FALSE,0,potapove@user.com,0,NA,9991366,NA,1366,Vietnam,3,Other Tree,No,NA,Plantation,Forest Commodity
122,21,99.010875,9.03487500000735,FALSE,0,potapove@user.com,0,NA,9991366,NA,1366,Vietnam,3,Other Tree,No,NA,Plantation,Forest Commodity
122,22,99.010875,9.03487500000735,FALSE,0,potapove@user.com,0,NA,9991366,NA,1366,Vietnam,3,Other Tree,No,NA,Plantation,Forest Commodity
122,23,99.010875,9.03487500000735,FALSE,0,potapove@user.com,0,NA,9991366,NA,1366,Vietnam,3,Other Tree,No,NA,Plantation,Forest Commodity
122,24,99.010875,9.03487500000735,FALSE,0,potapove@user.com,0,NA,9991366,NA,1366,Vietnam,3,Other Tree,No,NA,Plantation,Forest Commodity
123,1,102.494375,17.4763750000115,FALSE,0,potapove@user.com,0,NA,9991228,NA,1228,Vietnam,3,Other Tree,No,NA,Other,Other
123,2,102.494375,17.4763750000115,FALSE,0,potapove@user.com,0,NA,9991228,NA,1228,Vietnam,3,Other Tree,No,NA,Other,Other
123,3,102.494375,17.4763750000115,FALSE,0,potapove@user.com,0,NA,9991228,NA,1228,Vietnam,3,Other Tree,No,NA,Other,Other
123,4,102.494375,17.4763750000115,FALSE,0,potapove@user.com,0,NA,9991228,NA,1228,Vietnam,3,Other Tree,No,NA,Other,Other
123,5,102.494375,17.4763750000115,FALSE,0,potapove@user.com,0,NA,9991228,NA,1228,Vietnam,3,Other Tree,No,NA,Other,Other
123,6,102.494375,17.4763750000115,FALSE,0,potapove@user.com,0,NA,9991228,NA,1228,Vietnam,3,Other Tree,No,NA,Other,Other
123,7,102.494375,17.4763750000115,FALSE,0,potapove@user.com,0,NA,9991228,NA,1228,Vietnam,3,Other Tree,No,NA,Other,Other
123,8,102.494375,17.4763750000115,FALSE,0,potapove@user.com,0,NA,9991228,NA,1228,Vietnam,3,Other Tree,No,NA,Other,Other
123,9,102.494375,17.4763750000115,FALSE,0,potapove@user.com,0,NA,9991228,NA,1228,Vietnam,3,Other Tree,No,NA,Other,Other
123,10,102.494375,17.4763750000115,FALSE,0,potapove@user.com,0,NA,9991228,NA,1228,Vietnam,3,Other Tree,No,NA,Other,Other
123,11,102.494375,17.4763750000115,FALSE,0,potapove@user.com,0,NA,9991228,NA,1228,Vietnam,3,Other Tree,No,NA,Other,Other
123,12,102.494375,17.4763750000115,FALSE,0,potapove@user.com,0,NA,9991228,NA,1228,Vietnam,3,Other Tree,No,NA,Other,Other
123,13,102.494375,17.4763750000115,FALSE,0,potapove@user.com,0,NA,9991228,NA,1228,Vietnam,3,Other Tree,No,NA,Other,Other
123,14,102.494375,17.4763750000115,FALSE,0,potapove@user.com,0,NA,9991228,NA,1228,Vietnam,3,Other Tree,No,NA,Other,Other
123,15,102.494375,17.4763750000115,FALSE,0,potapove@user.com,0,NA,9991228,NA,1228,Vietnam,3,Other Tree,No,NA,Other,Other
123,16,102.494375,17.4763750000115,FALSE,0,potapove@user.com,0,NA,9991228,NA,1228,Vietnam,3,Other Tree,No,NA,Other,Other
123,17,102.494375,17.4763750000115,FALSE,0,potapove@user.com,0,NA,9991228,NA,1228,Vietnam,3,Other Tree,No,NA,Other,Other
123,18,102.494375,17.4763750000115,FALSE,0,potapove@user.com,0,NA,9991228,NA,1228,Vietnam,3,Other Tree,No,NA,Other,Other
123,19,102.494375,17.4763750000115,FALSE,0,potapove@user.com,0,NA,9991228,NA,1228,Vietnam,3,Other Tree,No,NA,Other,Other
123,20,102.494375,17.4763750000115,FALSE,0,potapove@user.com,0,NA,9991228,NA,1228,Vietnam,3,Other Tree,No,NA,Other,Other
123,21,102.494375,17.4763750000115,FALSE,0,potapove@user.com,0,NA,9991228,NA,1228,Vietnam,3,Other Tree,No,NA,Other,Other
123,22,102.494375,17.4763750000115,FALSE,0,potapove@user.com,0,NA,9991228,NA,1228,Vietnam,3,Other Tree,No,NA,Other,Other
123,23,102.494375,17.4763750000115,FALSE,0,potapove@user.com,0,NA,9991228,NA,1228,Vietnam,3,Other Tree,No,NA,Other,Other
123,24,102.494375,17.4763750000115,FALSE,0,potapove@user.com,0,NA,9991228,NA,1228,Vietnam,3,Other Tree,No,NA,Other,Other
124,1,100.982875,15.3548750000109,FALSE,0,potapove@user.com,0,NA,9991008,NA,1008,Vietnam,3,Other,No,NA,Other,Other
124,2,100.982875,15.3548750000109,FALSE,0,potapove@user.com,0,NA,9991008,NA,1008,Vietnam,3,Other,No,NA,Other,Other
124,3,100.982875,15.3548750000109,FALSE,0,potapove@user.com,0,NA,9991008,NA,1008,Vietnam,3,Other,No,NA,Other,Other
124,4,100.982875,15.3548750000109,FALSE,0,potapove@user.com,0,NA,9991008,NA,1008,Vietnam,3,Other,No,NA,Other,Other
124,5,100.982875,15.3548750000109,FALSE,0,potapove@user.com,0,NA,9991008,NA,1008,Vietnam,3,Other,No,NA,Other,Other
124,6,100.982875,15.3548750000109,FALSE,0,potapove@user.com,0,NA,9991008,NA,1008,Vietnam,3,Other,No,NA,Other,Other
124,7,100.982875,15.3548750000109,FALSE,0,potapove@user.com,0,NA,9991008,NA,1008,Vietnam,3,Other,No,NA,Other,Other
124,8,100.982875,15.3548750000109,FALSE,0,potapove@user.com,0,NA,9991008,NA,1008,Vietnam,3,Other,No,NA,Other,Other
124,9,100.982875,15.3548750000109,FALSE,0,potapove@user.com,0,NA,9991008,NA,1008,Vietnam,3,Other,No,NA,Other,Other
124,10,100.982875,15.3548750000109,FALSE,0,potapove@user.com,0,NA,9991008,NA,1008,Vietnam,3,Other,No,NA,Other,Other
124,11,100.982875,15.3548750000109,FALSE,0,potapove@user.com,0,NA,9991008,NA,1008,Vietnam,3,Other,No,NA,Other,Other
124,12,100.982875,15.3548750000109,FALSE,0,potapove@user.com,0,NA,9991008,NA,1008,Vietnam,3,Other,No,NA,Other,Other
124,13,100.982875,15.3548750000109,FALSE,0,potapove@user.com,0,NA,9991008,NA,1008,Vietnam,3,Other,No,NA,Other,Other
124,14,100.982875,15.3548750000109,FALSE,0,potapove@user.com,0,NA,9991008,NA,1008,Vietnam,3,Other,No,NA,Other,Other
124,15,100.982875,15.3548750000109,FALSE,0,potapove@user.com,0,NA,9991008,NA,1008,Vietnam,3,Other,No,NA,Other,Other
124,16,100.982875,15.3548750000109,FALSE,0,potapove@user.com,0,NA,9991008,NA,1008,Vietnam,3,Other,No,NA,Other,Other
124,17,100.982875,15.3548750000109,FALSE,0,potapove@user.com,0,NA,9991008,NA,1008,Vietnam,3,Other,No,NA,Other,Other
124,18,100.982875,15.3548750000109,FALSE,0,potapove@user.com,0,NA,9991008,NA,1008,Vietnam,3,Other,No,NA,Other,Other
124,19,100.982875,15.3548750000109,FALSE,0,potapove@user.com,0,NA,9991008,NA,1008,Vietnam,3,Other,No,NA,Other,Other
124,20,100.982875,15.3548750000109,FALSE,0,potapove@user.com,0,NA,9991008,NA,1008,Vietnam,3,Other,No,NA,Other,Other
124,21,100.982875,15.3548750000109,FALSE,0,potapove@user.com,0,NA,9991008,NA,1008,Vietnam,3,Other,No,NA,Other,Other
124,22,100.982875,15.3548750000109,FALSE,0,potapove@user.com,0,NA,9991008,NA,1008,Vietnam,3,Other,No,NA,Other,Other
124,23,100.982875,15.3548750000109,FALSE,0,potapove@user.com,0,NA,9991008,NA,1008,Vietnam,3,Other,No,NA,Other,Other
124,24,100.982875,15.3548750000109,FALSE,0,potapove@user.com,0,NA,9991008,NA,1008,Vietnam,3,Other,No,NA,Other,Other
125,1,105.198625,14.6841250000104,FALSE,0,potapove@user.com,0,NA,9991212,NA,1212,Vietnam,3,Other,No,NA,Other,Other
125,2,105.198625,14.6841250000104,FALSE,0,potapove@user.com,0,NA,9991212,NA,1212,Vietnam,3,Other,No,NA,Other,Other
125,3,105.198625,14.6841250000104,FALSE,0,potapove@user.com,0,NA,9991212,NA,1212,Vietnam,3,Other,No,NA,Other,Other
125,4,105.198625,14.6841250000104,FALSE,0,potapove@user.com,0,NA,9991212,NA,1212,Vietnam,3,Other,No,NA,Other,Other
125,5,105.198625,14.6841250000104,FALSE,0,potapove@user.com,0,NA,9991212,NA,1212,Vietnam,3,Other,No,NA,Other,Other
125,6,105.198625,14.6841250000104,FALSE,0,potapove@user.com,0,NA,9991212,NA,1212,Vietnam,3,Other,No,NA,Other,Other
125,7,105.198625,14.6841250000104,FALSE,0,potapove@user.com,0,NA,9991212,NA,1212,Vietnam,3,Other,No,NA,Other,Other
125,8,105.198625,14.6841250000104,FALSE,0,potapove@user.com,0,NA,9991212,NA,1212,Vietnam,3,Other,No,NA,Other,Other
125,9,105.198625,14.6841250000104,FALSE,0,potapove@user.com,0,NA,9991212,NA,1212,Vietnam,3,Other,No,NA,Other,Other
125,10,105.198625,14.6841250000104,FALSE,0,potapove@user.com,0,NA,9991212,NA,1212,Vietnam,3,Other,No,NA,Other,Other
125,11,105.198625,14.6841250000104,FALSE,0,potapove@user.com,0,NA,9991212,NA,1212,Vietnam,3,Other,No,NA,Other,Other
125,12,105.198625,14.6841250000104,FALSE,0,potapove@user.com,0,NA,9991212,NA,1212,Vietnam,3,Other,No,NA,Other,Other
125,13,105.198625,14.6841250000104,FALSE,0,potapove@user.com,0,NA,9991212,NA,1212,Vietnam,3,Other,No,NA,Other,Other
125,14,105.198625,14.6841250000104,FALSE,0,potapove@user.com,0,NA,9991212,NA,1212,Vietnam,3,Other,No,NA,Other,Other
125,15,105.198625,14.6841250000104,FALSE,0,potapove@user.com,0,NA,9991212,NA,1212,Vietnam,3,Other,No,NA,Other,Other
125,16,105.198625,14.6841250000104,FALSE,0,potapove@user.com,0,NA,9991212,NA,1212,Vietnam,3,Other,No,NA,Other,Other
125,17,105.198625,14.6841250000104,FALSE,0,potapove@user.com,0,NA,9991212,NA,1212,Vietnam,3,Other,No,NA,Other,Other
125,18,105.198625,14.6841250000104,FALSE,0,potapove@user.com,0,NA,9991212,NA,1212,Vietnam,3,Other,No,NA,Other,Other
125,19,105.198625,14.6841250000104,FALSE,0,potapove@user.com,0,NA,9991212,NA,1212,Vietnam,3,Other,No,NA,Other,Other
125,20,105.198625,14.6841250000104,FALSE,0,potapove@user.com,0,NA,9991212,NA,1212,Vietnam,3,Other,No,NA,Other,Other
125,21,105.198625,14.6841250000104,FALSE,0,potapove@user.com,0,NA,9991212,NA,1212,Vietnam,3,Other,No,NA,Other,Other
125,22,105.198625,14.6841250000104,FALSE,0,potapove@user.com,0,NA,9991212,NA,1212,Vietnam,3,Other,No,NA,Other,Other
125,23,105.198625,14.6841250000104,FALSE,0,potapove@user.com,0,NA,9991212,NA,1212,Vietnam,3,Other,No,NA,Other,Other
125,24,105.198625,14.6841250000104,FALSE,0,potapove@user.com,0,NA,9991212,NA,1212,Vietnam,3,Other,No,NA,Other,Other
127,1,98.475125,14.9833750000108,FALSE,0,potapove@user.com,0,NA,9990227,NA,227,Vietnam,3,Other,No,NA,Other,Other
127,2,98.475125,14.9833750000108,FALSE,0,potapove@user.com,0,NA,9990227,NA,227,Vietnam,3,Other,No,NA,Other,Other
127,3,98.475125,14.9833750000108,FALSE,0,potapove@user.com,0,NA,9990227,NA,227,Vietnam,3,Other,No,NA,Other,Other
127,4,98.475125,14.9833750000108,FALSE,0,potapove@user.com,0,NA,9990227,NA,227,Vietnam,3,Other,No,NA,Other,Other
127,5,98.475125,14.9833750000108,FALSE,0,potapove@user.com,0,NA,9990227,NA,227,Vietnam,3,Other,No,NA,Other,Other
127,6,98.475125,14.9833750000108,FALSE,0,potapove@user.com,0,NA,9990227,NA,227,Vietnam,3,Other,No,NA,Other,Other
127,7,98.475125,14.9833750000108,FALSE,0,potapove@user.com,0,NA,9990227,NA,227,Vietnam,3,Other,No,NA,Other,Other
127,8,98.475125,14.9833750000108,FALSE,0,potapove@user.com,0,NA,9990227,NA,227,Vietnam,3,Other,No,NA,Other,Other
127,9,98.475125,14.9833750000108,FALSE,0,potapove@user.com,0,NA,9990227,NA,227,Vietnam,3,Other,No,NA,Other,Other
127,10,98.475125,14.9833750000108,FALSE,0,potapove@user.com,0,NA,9990227,NA,227,Vietnam,3,Other,No,NA,Other,Other
127,11,98.475125,14.9833750000108,FALSE,0,potapove@user.com,0,NA,9990227,NA,227,Vietnam,3,Other,No,NA,Other,Other
127,12,98.475125,14.9833750000108,FALSE,0,potapove@user.com,0,NA,9990227,NA,227,Vietnam,3,Other,No,NA,Other,Other
127,13,98.475125,14.9833750000108,FALSE,0,potapove@user.com,0,NA,9990227,NA,227,Vietnam,3,Other,No,NA,Other,Other
127,14,98.475125,14.9833750000108,FALSE,0,potapove@user.com,0,NA,9990227,NA,227,Vietnam,3,Other,No,NA,Other,Other
127,15,98.475125,14.9833750000108,FALSE,0,potapove@user.com,0,NA,9990227,NA,227,Vietnam,3,Other,No,NA,Other,Other
127,16,98.475125,14.9833750000108,FALSE,0,potapove@user.com,0,NA,9990227,NA,227,Vietnam,3,Other,No,NA,Other,Other
127,17,98.475125,14.9833750000108,FALSE,0,potapove@user.com,0,NA,9990227,NA,227,Vietnam,3,Other,No,NA,Other,Other
127,18,98.475125,14.9833750000108,FALSE,0,potapove@user.com,0,NA,9990227,NA,227,Vietnam,3,Other,No,NA,Other,Other
127,19,98.475125,14.9833750000108,FALSE,0,potapove@user.com,0,NA,9990227,NA,227,Vietnam,3,Other,No,NA,Other,Other
127,20,98.475125,14.9833750000108,FALSE,0,potapove@user.com,0,NA,9990227,NA,227,Vietnam,3,Other,No,NA,Other,Other
127,21,98.475125,14.9833750000108,FALSE,0,potapove@user.com,0,NA,9990227,NA,227,Vietnam,3,Other,No,NA,Other,Other
127,22,98.475125,14.9833750000108,FALSE,0,potapove@user.com,0,NA,9990227,NA,227,Vietnam,3,Other,No,NA,Other,Other
127,23,98.475125,14.9833750000108,FALSE,0,potapove@user.com,0,NA,9990227,NA,227,Vietnam,3,Other,No,NA,Other,Other
127,24,98.475125,14.9833750000108,FALSE,0,potapove@user.com,0,NA,9990227,NA,227,Vietnam,3,Other,No,NA,Other,Other
128,1,99.051625,17.4431250000116,FALSE,0,potapove@user.com,0,NA,9991219,NA,1219,Vietnam,3,Other,No,NA,Other,Other
128,2,99.051625,17.4431250000116,FALSE,0,potapove@user.com,0,NA,9991219,NA,1219,Vietnam,3,Other,No,NA,Other,Other
